تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۶-۱۱-۱۹,۲۲.۲,۱۴.۹,
۲۰۰۶-۱۱-۲۰,۲۳.۲,۱۲.۲,
۲۰۰۶-۱۱-۲۱,۲۶.۵,۱۴.۰,۰.۰
۲۰۰۶-۱۱-۲۲,۲۷.۵,۱۵.۵,۲.۰
۲۰۰۶-۱۱-۲۳,۲۵.۰,۱۰.۰,۰.۰
۲۰۰۶-۱۱-۲۴,۲۶.۲,۹.۰,۰.۰
۲۰۰۶-۱۱-۲۵,۲۵.۵,۸.۲,۰.۰
۲۰۰۶-۱۱-۲۶,۲۵.۰,۷.۵,۰.۰
۲۰۰۶-۱۱-۲۷,۲۴.۸,۸.۵,۰.۰
۲۰۰۶-۱۱-۲۸,۲۵.۴,۸.۰,۰.۰
۲۰۰۶-۱۱-۲۹,۲۲.۲,۹.۵,۰.۰
۲۰۰۶-۱۱-۳۰,۲۲.۳,۹.۵,۰.۰
۲۰۰۶-۱۲-۰۱,۲۳.۵,۹.۰,۰.۰
۲۰۰۶-۱۲-۰۲,۲۴.۵,۸.۴,۰.۰
۲۰۰۶-۱۲-۰۳,۲۴.۰,۹.۸,
۲۰۰۶-۱۲-۰۴,۱۵.۳,۱۲.۸,۳.۸
۲۰۰۶-۱۲-۰۵,۱۵.۸,۱۲.۸,۱۸.۰
۲۰۰۶-۱۲-۰۶,۲۱.۵,۷.۵,۰.۰
۲۰۰۶-۱۲-۰۷,۱۹.۲,۴.۸,۰.۰
۲۰۰۶-۱۲-۰۸,۲۰.۸,۶.۲,۰.۰
۲۰۰۶-۱۲-۰۹,۲۱.۶,۶.۳,۰.۰
۲۰۰۶-۱۲-۱۰,۲۱.۳,۶.۳,
۲۰۰۶-۱۲-۱۱,۲۲.۵,۷.۶,۰.۰
۲۰۰۶-۱۲-۱۲,۲۱.۰,۶.۰,۰.۰
۲۰۰۶-۱۲-۱۳,۲۱.۶,۷.۳,۰.۰
۲۰۰۶-۱۲-۱۴,۲۲.۵,۷.۶,۰.۰
۲۰۰۶-۱۲-۱۵,۲۲.۸,۸.۳,۰.۰
۲۰۰۶-۱۲-۱۶,۲۴.۵,۹.۰,۰.۰
۲۰۰۶-۱۲-۱۷,۲۵.۰,۷.۰,۰.۰
۲۰۰۶-۱۲-۱۸,۲۶.۲,۷.۳,۰.۰
۲۰۰۶-۱۲-۱۹,۲۶.۳,۶.۶,۰.۰
۲۰۰۶-۱۲-۲۰,۲۵.۵,۷.۱,۰.۰
۲۰۰۶-۱۲-۲۱,۲۱.۲,۸.۵,۰.۰
۲۰۰۶-۱۲-۲۲,۲۰.۵,۸.۸,۰.۰
۲۰۰۶-۱۲-۲۳,۲۱.۳,۶.۵,۰.۰
۲۰۰۶-۱۲-۲۴,۲۲.۵,۶.۵,۰.۰
۲۰۰۶-۱۲-۲۵,۲۱.۳,۸.۷,۰.۰
۲۰۰۶-۱۲-۲۶,۱۷.۲,۹.۰,۰.۰
۲۰۰۶-۱۲-۲۷,۱۹.۲,۷.۰,۰.۰
۲۰۰۶-۱۲-۲۸,۲۰.۰,۶.۰,۰.۰
۲۰۰۶-۱۲-۲۹,۲۲.۰,۶.۰,۰.۰
۲۰۰۶-۱۲-۳۰,۲۰.۲,۵.۹,۰.۰
۲۰۰۶-۱۲-۳۱,۲۱.۵,۶.۵,۰.۰
۲۰۰۷-۰۱-۰۱,۱۸.۸,۷.۳,۰.۰
۲۰۰۷-۰۱-۰۲,۲۰.۰,۵.۳,۰.۰
۲۰۰۷-۰۱-۰۳,۲۰.۱,۵.۳,۰.۰
۲۰۰۷-۰۱-۰۴,۱۹.۵,۴.۰,۰.۰
۲۰۰۷-۰۱-۰۵,۱۹.۵,۳.۰,۰.۰
۲۰۰۷-۰۱-۰۶,۱۹.۵,۳.۵,۰.۰
۲۰۰۷-۰۱-۰۷,۱۹.۴,۱.۸,۰.۰
۲۰۰۷-۰۱-۰۸,۱۸.۵,۲.۵,۰.۰
۲۰۰۷-۰۱-۰۹,۱۸.۸,۳.۲,۰.۰
۲۰۰۷-۰۱-۱۰,۲۰.۰,۳.۲,۰.۰
۲۰۰۷-۰۱-۱۱,۲۰.۴,۳.۵,۰.۰
۲۰۰۷-۰۱-۱۲,۲۱.۵,۴.۰,۰.۰
۲۰۰۷-۰۱-۱۳,۲۰.۰,۴.۵,۰.۰
۲۰۰۷-۰۱-۱۴,۲۰.۵,۵.۷,۰.۰
۲۰۰۷-۰۱-۱۵,۲۰.۰,۸.۲,۰.۰
۲۰۰۷-۰۱-۱۶,۱۹.۸,۴.۰,۰.۰
۲۰۰۷-۰۱-۱۷,۲۰.۴,۴.۸,۰.۰
۲۰۰۷-۰۱-۱۸,۲۱.۲,۵.۵,۰.۰
۲۰۰۷-۰۱-۱۹,۲۰.۲,۶.۰,۰.۰
۲۰۰۷-۰۱-۲۰,۲۰.۲,۴.۴,۰.۰
۲۰۰۷-۰۱-۲۱,۲۱.۵,۳.۸,۰.۰
۲۰۰۷-۰۱-۲۲,۲۲.۰,۳.۵,۰.۰
۲۰۰۷-۰۱-۲۳,۲۲.۵,۳.۵,۰.۰
۲۰۰۷-۰۱-۲۴,۲۳.۲,۶.۳,۰.۰
۲۰۰۷-۰۱-۲۵,۲۲.۰,۶.۰,۰.۰
۲۰۰۷-۰۱-۲۶,۲۰.۲,۷.۰,
۲۰۰۷-۰۱-۲۷,۲۶.۶,۸.۵,۰.۰
۲۰۰۷-۰۱-۲۸,۲۶.۰,۹.۰,۰.۰
۲۰۰۷-۰۱-۲۹,۲۵.۲,۸.۵,۰.۰
۲۰۰۷-۰۱-۳۰,۲۴.۵,۸.۴,۰.۰
۲۰۰۷-۰۱-۳۱,۲۶.۵,۸.۴,۰.۰
۲۰۰۷-۰۲-۰۱,۲۸.۰,۸.۵,۰.۰
۲۰۰۷-۰۲-۰۲,۲۸.۳,۱۰.۰,۰.۰
۲۰۰۷-۰۲-۰۳,۲۷.۲,۱۰.۰,۰.۰
۲۰۰۷-۰۲-۰۴,۲۴.۵,۹.۷,۰.۰
۲۰۰۷-۰۲-۰۵,۲۵.۳,۱۰.۳,۰.۰
۲۰۰۷-۰۲-۰۶,۲۴.۰,۱۱.۸,۱.۰
۲۰۰۷-۰۲-۰۷,۲۵.۰,۱۱.۰,۰.۰
۲۰۰۷-۰۲-۰۸,۲۶.۲,۱۰.۶,۰.۰
۲۰۰۷-۰۲-۰۹,۲۴.۰,۱۲.۵,
۲۰۰۷-۰۲-۱۰,۱۸.۵,۱۳.۰,۸.۳
۲۰۰۷-۰۲-۱۱,۱۶.۸,۱۱.۳,۲.۴
۲۰۰۷-۰۲-۱۲,۱۶.۸,۱۰.۸,۵.۳
۲۰۰۷-۰۲-۱۳,۲۰.۰,۱۰.۶,۴۴.۳
۲۰۰۷-۰۲-۱۴,۱۹.۰,۸.۵,۰.۰
۲۰۰۷-۰۲-۱۵,۲۱.۰,۱۰.۰,۰.۰
۲۰۰۷-۰۲-۱۶,۲۰.۳,۹.۵,۱۹.۲
۲۰۰۷-۰۲-۱۷,۲۰.۳,۹.۸,۰.۰
۲۰۰۷-۰۲-۱۸,۲۱.۳,۱۰.۵,۳.۴
۲۰۰۷-۰۲-۱۹,۱۷.۵,۹.۲,۱.۰
۲۰۰۷-۰۲-۲۰,۲۰.۰,۹.۳,۰.۰
۲۰۰۷-۰۲-۲۱,۲۱.۵,۱۱.۰,۰.۰
۲۰۰۷-۰۲-۲۲,۲۱.۰,۱۰.۰,۰.۰
۲۰۰۷-۰۲-۲۳,۲۲.۲,۸.۸,۰.۰
۲۰۰۷-۰۲-۲۴,۲۴.۵,۹.۵,۰.۰
۲۰۰۷-۰۲-۲۵,۲۵.۲,۱۰.۵,۰.۰
۲۰۰۷-۰۲-۲۶,۲۵.۳,۱۰.۲,۰.۰
۲۰۰۷-۰۲-۲۷,۲۳.۲,۱۲.۳,۲.۲
۲۰۰۷-۰۲-۲۸,۲۰.۳,۱۳.۰,۰.۷
۲۰۰۷-۰۳-۰۱,۲۱.۵,۱۰.۶,۰.۰
۲۰۰۷-۰۳-۰۲,۲۴.۲,۱۱.۰,۰.۰
۲۰۰۷-۰۳-۰۳,۲۴.۹,۱۴.۰,۰.۰
۲۰۰۷-۰۳-۰۴,۲۵.۵,۱۱.۲,۰.۰
۲۰۰۷-۰۳-۰۵,۲۴.۵,۱۱.۸,۰.۰
۲۰۰۷-۰۳-۰۶,۲۴.۷,۱۰.۵,۰.۰
۲۰۰۷-۰۳-۰۷,۲۸.۱,۱۱.۵,۰.۰
۲۰۰۷-۰۳-۰۸,۲۷.۹,۱۲.۸,۰.۰
۲۰۰۷-۰۳-۰۹,۲۹.۲,۱۳.۸,۰.۰
۲۰۰۷-۰۳-۱۰,۲۳.۷,۱۲.۴,
۲۰۰۷-۰۳-۱۱,۲۴.۵,۱۳.۷,۱.۱
۲۰۰۷-۰۳-۱۲,۱۶.۸,۱۳.۰,۱۵.۰
۲۰۰۷-۰۳-۱۳,۱۸.۵,۱۰.۴,۷.۷
۲۰۰۷-۰۳-۱۴,۱۹.۴,۹.۲,۰.۰
۲۰۰۷-۰۳-۱۵,۲۳.۵,۱۰.۴,۰.۰
۲۰۰۷-۰۳-۱۶,۲۴.۵,۱۵.۰,
۲۰۰۷-۰۳-۱۷,۲۶.۴,۱۵.۳,۰.۰
۲۰۰۷-۰۳-۱۸,۲۷.۵,۱۶.۸,۰.۰
۲۰۰۷-۰۳-۱۹,۲۷.۶,۱۷.۳,۰.۰
۲۰۰۷-۰۳-۲۰,۲۶.۴,۱۷.۷,۳.۴
۲۰۰۷-۰۳-۲۱,۲۸.۲,۱۷.۰,۰.۰
۲۰۰۷-۰۳-۲۲,۲۴.۲,۱۳.۸,۸.۶
۲۰۰۷-۰۳-۲۳,۲۸.۵,۱۴.۵,۰.۰
۲۰۰۷-۰۳-۲۴,۲۹.۳,۱۶.۰,۰.۰
۲۰۰۷-۰۳-۲۵,۳۱.۷,۱۶.۰,۰.۰
۲۰۰۷-۰۳-۲۶,۳۱.۵,۱۵.۶,۰.۰
۲۰۰۷-۰۳-۲۷,۳۲.۰,۱۷.۰,۰.۰
۲۰۰۷-۰۳-۲۸,۳۴.۵,۲۰.۰,۰.۰
۲۰۰۷-۰۳-۲۹,۳۴.۴,۱۸.۵,۰.۰
۲۰۰۷-۰۳-۳۰,۳۷.۰,۱۹.۵,۰.۰
۲۰۰۷-۰۳-۳۱,۳۵.۸,۲۰.۵,۰.۰
۲۰۰۷-۰۴-۰۱,۳۵.۵,۲۰.۰,
۲۰۰۷-۰۴-۰۲,۳۲.۶,۱۶.۸,۰.۰
۲۰۰۷-۰۴-۰۳,۳۲.۰,۱۴.۸,۰.۰
۲۰۰۷-۰۴-۰۴,۳۲.۰,۱۷.۷,۰.۰
۲۰۰۷-۰۴-۰۵,۳۳.۳,۱۸.۲,۰.۰
۲۰۰۷-۰۴-۰۶,۳۶.۰,۲۰.۰,۰.۰
۲۰۰۷-۰۴-۰۷,۳۴.۸,۱۷.۰,
۲۰۰۷-۰۴-۰۸,۳۶.۰,۱۹.۵,۰.۰
۲۰۰۷-۰۴-۰۹,۳۴.۴,۱۸.۵,۰.۵
۲۰۰۷-۰۴-۱۰,۳۷.۵,۲۰.۷,۰.۰
۲۰۰۷-۰۴-۱۱,۴۰.۰,۲۰.۰,۰.۰
۲۰۰۷-۰۴-۱۲,۴۱.۳,۲۳.۵,۰.۰
۲۰۰۷-۰۴-۱۳,۴۰.۳,۲۴.۳,۰.۰
۲۰۰۷-۰۴-۱۴,۴۱.۳,۲۵.۴,۰.۰
۲۰۰۷-۰۴-۱۵,۴۲.۰,۲۰.۷,۰.۰
۲۰۰۷-۰۴-۱۶,۴۲.۴,۲۴.۸,۰.۰
۲۰۰۷-۰۴-۱۷,۴۳.۰,۲۴.۵,۰.۰
۲۰۰۷-۰۴-۱۸,۴۱.۳,۲۴.۸,۰.۰
۲۰۰۷-۰۴-۱۹,۴۰.۲,۲۵.۲,۰.۰
۲۰۰۷-۰۴-۲۰,۳۹.۲,۲۵.۲,۰.۰
۲۰۰۷-۰۴-۲۱,۳۹.۴,۲۴.۰,۰.۰
۲۰۰۷-۰۴-۲۲,۴۱.۵,۲۳.۸,۰.۰
۲۰۰۷-۰۴-۲۳,۴۳.۸,۲۴.۰,۰.۰
۲۰۰۷-۰۴-۲۴,۳۹.۳,۲۳.۰,۰.۰
۲۰۰۷-۰۴-۲۵,۴۲.۵,۲۰.۵,۰.۰
۲۰۰۷-۰۴-۲۶,۴۰.۰,۲۲.۰,۰.۰
۲۰۰۷-۰۴-۲۷,۴۲.۲,۲۶.۵,۰.۰
۲۰۰۷-۰۴-۲۸,۴۳.۵,۲۴.۰,۰.۰
۲۰۰۷-۰۴-۲۹,۴۳.۳,۲۶.۰,۰.۰
۲۰۰۷-۰۴-۳۰,۴۴.۰,۲۶.۳,۰.۰
۲۰۰۷-۰۵-۰۱,۴۴.۵,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۰۲,۴۳.۲,۲۵.۵,۰.۰
۲۰۰۷-۰۵-۰۳,۴۴.۵,۲۹.۴,۰.۰
۲۰۰۷-۰۵-۰۴,۴۳.۰,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۰۵,۳۹.۳,۲۶.۷,۰.۰
۲۰۰۷-۰۵-۰۶,۴۲.۸,۲۶.۵,۰.۰
۲۰۰۷-۰۵-۰۷,۴۴.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۵-۰۸,۴۵.۰,۲۶.۷,۰.۰
۲۰۰۷-۰۵-۰۹,۳۹.۲,۲۸.۰,۰.۰
۲۰۰۷-۰۵-۱۰,۳۹.۰,۲۷.۸,۰.۰
۲۰۰۷-۰۵-۱۱,۴۲.۳,۲۳.۵,۰.۰
۲۰۰۷-۰۵-۱۲,۳۹.۶,۲۶.۲,۰.۰
۲۰۰۷-۰۵-۱۳,۴۲.۰,۲۹.۰,۰.۰
۲۰۰۷-۰۵-۱۴,۴۳.۲,۳۰.۸,۰.۰
۲۰۰۷-۰۵-۱۵,۴۳.۰,۲۸.۸,۰.۰
۲۰۰۷-۰۵-۱۶,۴۲.۵,۳۰.۰,۰.۰
۲۰۰۷-۰۵-۱۷,۴۱.۵,۳۰.۲,۰.۰
۲۰۰۷-۰۵-۱۸,۴۲.۸,۳۱.۰,۰.۰
۲۰۰۷-۰۵-۱۹,۴۴.۲,۲۷.۳,۰.۰
۲۰۰۷-۰۵-۲۰,۳۸.۰,۲۸.۰,۰.۱
۲۰۰۷-۰۵-۲۱,۴۰.۶,۲۶.۰,۰.۰
۲۰۰۷-۰۵-۲۲,۴۰.۵,۲۵.۰,۰.۰
۲۰۰۷-۰۵-۲۳,۴۰.۵,۲۳.۷,۰.۰
۲۰۰۷-۰۵-۲۴,۴۲.۲,۲۲.۰,۰.۰
۲۰۰۷-۰۵-۲۵,۴۱.۲,۲۴.۸,۰.۰
۲۰۰۷-۰۵-۲۶,۳۸.۴,۲۱.۰,۰.۰
۲۰۰۷-۰۵-۲۷,۳۸.۰,۲۲.۵,
۲۰۰۷-۰۵-۲۸,۳۷.۳,۲۵.۵,۰.۰
۲۰۰۷-۰۵-۲۹,۳۸.۸,۲۴.۰,۰.۰
۲۰۰۷-۰۵-۳۰,۳۹.۵,۲۶.۶,۰.۰
۲۰۰۷-۰۵-۳۱,۴۰.۴,۲۵.۵,
۲۰۰۷-۰۶-۰۱,۴۰.۵,۲۸.۵,۰.۰
۲۰۰۷-۰۶-۰۲,۴۴.۵,۲۸.۰,۰.۰
۲۰۰۷-۰۶-۰۳,۴۴.۸,۲۸.۲,۰.۰
۲۰۰۷-۰۶-۰۴,۴۲.۵,۲۵.۱,۱.۸
۲۰۰۷-۰۶-۰۵,۴۰.۰,۲۷.۷,۰.۰
۲۰۰۷-۰۶-۰۶,۴۱.۰,۲۷.۵,۲.۰
۲۰۰۷-۰۶-۰۷,۴۰.۳,۳۰.۲,۰.۰
۲۰۰۷-۰۶-۰۸,۴۲.۲,۳۰.۰,۰.۰
۲۰۰۷-۰۶-۰۹,۴۴.۶,۳۱.۸,۰.۰
۲۰۰۷-۰۶-۱۰,۴۸.۰,۳۳.۰,۰.۰
۲۰۰۷-۰۶-۱۱,۴۵.۵,۳۲.۷,۰.۰
۲۰۰۷-۰۶-۱۲,۴۴.۷,۳۲.۶,۰.۰
۲۰۰۷-۰۶-۱۳,۴۲.۵,۳۲.۵,۰.۰
۲۰۰۷-۰۶-۱۴,۴۲.۳,۳۲.۳,۰.۰
۲۰۰۷-۰۶-۱۵,۴۲.۵,۳۱.۵,۰.۰
۲۰۰۷-۰۶-۱۶,۴۰.۶,۲۹.۰,۰.۰
۲۰۰۷-۰۶-۱۷,۴۰.۰,۲۹.۵,۰.۰
۲۰۰۷-۰۶-۱۸,۴۰.۳,۲۵.۵,
۲۰۰۷-۰۶-۱۹,۳۶.۵,۲۶.۶,۰.۰
۲۰۰۷-۰۶-۲۰,۴۰.۳,۲۲.۰,۱۴.۰
۲۰۰۷-۰۶-۲۱,۳۴.۷,۲۲.۳,۰.۰
۲۰۰۷-۰۶-۲۲,۳۷.۸,۲۹.۵,۰.۰
۲۰۰۷-۰۶-۲۳,۳۸.۲,۲۹.۷,۰.۰
۲۰۰۷-۰۶-۲۴,۴۰.۲,۲۷.۲,۰.۰
۲۰۰۷-۰۶-۲۵,۳۸.۶,۳۰.۳,۰.۰
۲۰۰۷-۰۶-۲۶,۴۱.۵,۲۷.۳,۱.۰
۲۰۰۷-۰۶-۲۷,۳۷.۳,۲۹.۲,۰.۰
۲۰۰۷-۰۶-۲۸,۳۸.۴,۲۹.۸,۰.۰
۲۰۰۷-۰۶-۲۹,۳۹.۷,۳۰.۲,۰.۰
۲۰۰۷-۰۶-۳۰,۳۷.۵,۲۵.۰,۴۷.۱
۲۰۰۷-۰۷-۰۱,۳۶.۲,۲۷.۸,۰.۰
۲۰۰۷-۰۷-۰۲,۳۹.۰,۳۰.۰,۰.۰
۲۰۰۷-۰۷-۰۳,۳۷.۵,۲۹.۶,۰.۰
۲۰۰۷-۰۷-۰۴,۳۹.۲,۲۷.۵,۰.۰
۲۰۰۷-۰۷-۰۵,۳۷.۸,۲۹.۸,۰.۰
۲۰۰۷-۰۷-۰۶,۳۹.۵,۳۱.۴,۰.۰
۲۰۰۷-۰۷-۰۷,۴۰.۸,۳۰.۵,۱.۷
۲۰۰۷-۰۷-۰۸,۴۱.۲,۳۰.۳,۰.۰
۲۰۰۷-۰۷-۰۹,۳۶.۸,۲۵.۹,۱.۰
۲۰۰۷-۰۷-۱۰,۳۸.۲,۳۰.۰,۰.۰
۲۰۰۷-۰۷-۱۱,۳۹.۶,۳۱.۲,۰.۰
۲۰۰۷-۰۷-۱۲,۴۱.۲,۳۱.۶,۰.۰
۲۰۰۷-۰۷-۱۳,۴۲.۲,۳۱.۵,۰.۰
۲۰۰۷-۰۷-۱۴,۴۰.۲,۲۵.۰,۲۲.۰
۲۰۰۷-۰۷-۱۵,۳۵.۸,۲۵.۰,۰.۰
۲۰۰۷-۰۷-۱۶,۳۳.۰,۲۵.۸,۰.۰
۲۰۰۷-۰۷-۱۷,۳۸.۵,۲۹.۸,۰.۰
۲۰۰۷-۰۷-۱۸,۳۹.۳,۲۹.۷,۰.۰
۲۰۰۷-۰۷-۱۹,۳۸.۷,۲۹.۸,۰.۰
۲۰۰۷-۰۷-۲۰,۳۸.۲,۳۰.۰,۰.۰
۲۰۰۷-۰۷-۲۱,۳۸.۱,۲۹.۲,۰.۰
۲۰۰۷-۰۷-۲۲,۳۵.۰,۲۷.۰,۰.۰
۲۰۰۷-۰۷-۲۳,۳۶.۵,۲۷.۰,۰.۰
۲۰۰۷-۰۷-۲۴,۳۷.۲,۲۸.۴,۰.۰
۲۰۰۷-۰۷-۲۵,۳۸.۵,۲۷.۸,۰.۰
۲۰۰۷-۰۷-۲۶,۳۹.۶,۳۰.۶,۰.۰
۲۰۰۷-۰۷-۲۷,۳۹.۲,۳۰.۵,۰.۰
۲۰۰۷-۰۷-۲۸,۳۸.۲,۳۱.۴,۰.۰
۲۰۰۷-۰۷-۲۹,۳۹.۰,۲۸.۸,۰.۰
۲۰۰۷-۰۷-۳۰,۴۰.۵,۲۹.۷,۰.۰
۲۰۰۷-۰۷-۳۱,۴۰.۵,۲۹.۸,۰.۰
۲۰۰۷-۰۸-۰۱,۴۰.۰,۳۱.۲,۰.۰
۲۰۰۷-۰۸-۰۲,۳۹.۵,۳۰.۰,۰.۰
۲۰۰۷-۰۸-۰۳,۳۹.۰,۲۹.۸,۰.۰
۲۰۰۷-۰۸-۰۴,۳۶.۵,۲۸.۹,
۲۰۰۷-۰۸-۰۵,۳۸.۰,۲۷.۸,۰.۰
۲۰۰۷-۰۸-۰۶,۳۸.۵,۲۸.۴,۰.۰
۲۰۰۷-۰۸-۰۷,۳۴.۳,۲۶.۲,
۲۰۰۷-۰۸-۰۸,۳۷.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۰۹,۴۰.۲,۳۰.۵,۷.۲
۲۰۰۷-۰۸-۱۰,۳۷.۷,۲۸.۳,۰.۰
۲۰۰۷-۰۸-۱۱,۳۷.۵,۳۰.۰,۰.۰
۲۰۰۷-۰۸-۱۲,۴۰.۳,۳۰.۷,۰.۰
۲۰۰۷-۰۸-۱۳,۳۸.۰,۲۹.۰,۰.۰
۲۰۰۷-۰۸-۱۴,۳۶.۵,۲۹.۵,۰.۰
۲۰۰۷-۰۸-۱۵,۳۷.۰,۲۸.۲,۰.۰
۲۰۰۷-۰۸-۱۶,۳۶.۳,۲۹.۰,۰.۰
۲۰۰۷-۰۸-۱۷,۳۷.۲,۲۷.۴,۰.۰
۲۰۰۷-۰۸-۱۸,۳۷.۵,۲۶.۵,۰.۰
۲۰۰۷-۰۸-۱۹,۳۷.۰,۲۸.۰,۰.۰
۲۰۰۷-۰۸-۲۰,۳۸.۳,۲۸.۷,۰.۰
۲۰۰۷-۰۸-۲۱,۳۸.۰,۲۹.۰,۰.۰
۲۰۰۷-۰۸-۲۲,۳۷.۳,۳۰.۳,۰.۰
۲۰۰۷-۰۸-۲۳,۳۸.۵,۲۹.۸,۰.۰
۲۰۰۷-۰۸-۲۴,۳۷.۲,۲۶.۷,۰.۰
۲۰۰۷-۰۸-۲۵,۳۶.۰,۲۸.۳,۰.۰
۲۰۰۷-۰۸-۲۶,۳۷.۳,۲۸.۲,۰.۰
۲۰۰۷-۰۸-۲۷,۳۸.۲,۲۹.۰,۰.۰
۲۰۰۷-۰۸-۲۸,۳۸.۳,۲۹.۸,۰.۰
۲۰۰۷-۰۸-۲۹,۳۹.۲,۲۸.۸,۰.۰
۲۰۰۷-۰۸-۳۰,۳۹.۳,۲۸.۸,۰.۰
۲۰۰۷-۰۸-۳۱,۳۸.۵,۳۰.۵,۰.۰
۲۰۰۷-۰۹-۰۱,۳۹.۵,۳۰.۷,۰.۰
۲۰۰۷-۰۹-۰۲,۴۰.۲,۳۰.۴,۰.۰
۲۰۰۷-۰۹-۰۳,۴۰.۰,۳۰.۸,۰.۰
۲۰۰۷-۰۹-۰۴,۴۰.۰,۳۰.۲,۰.۰
۲۰۰۷-۰۹-۰۵,۴۰.۲,۲۹.۵,۰.۰
۲۰۰۷-۰۹-۰۶,۳۹.۲,۲۸.۴,۰.۰
۲۰۰۷-۰۹-۰۷,۳۵.۶,۲۱.۲,۳۶.۰
۲۰۰۷-۰۹-۰۸,۳۲.۲,۲۵.۵,۰.۰
۲۰۰۷-۰۹-۰۹,۳۵.۲,۲۶.۳,۰.۰
۲۰۰۷-۰۹-۱۰,۳۶.۸,۲۸.۰,۰.۰
۲۰۰۷-۰۹-۱۱,۳۷.۲,۲۳.۵,۰.۰
۲۰۰۷-۰۹-۱۲,۳۴.۷,۲۶.۳,۰.۰
۲۰۰۷-۰۹-۱۳,۳۶.۲,۲۶.۳,۰.۰
۲۰۰۷-۰۹-۱۴,۳۶.۶,۲۷.۸,۰.۰
۲۰۰۷-۰۹-۱۵,۳۷.۲,۲۷.۸,۰.۰
۲۰۰۷-۰۹-۱۶,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۷-۰۹-۱۷,۳۷.۶,۲۵.۸,۰.۰
۲۰۰۷-۰۹-۱۸,۳۶.۵,۲۷.۵,۰.۰
۲۰۰۷-۰۹-۱۹,۳۷.۵,۲۸.۷,۰.۰
۲۰۰۷-۰۹-۲۰,۳۸.۲,۲۸.۲,۰.۰
۲۰۰۷-۰۹-۲۱,۳۸.۳,۲۹.۳,۰.۰
۲۰۰۷-۰۹-۲۲,۳۹.۰,۲۸.۸,۰.۰
۲۰۰۷-۰۹-۲۳,۳۵.۳,۲۳.۴,۰.۰
۲۰۰۷-۰۹-۲۴,۲۷.۳,۲۲.۶,۰.۱
۲۰۰۷-۰۹-۲۵,۳۵.۰,۲۳.۸,۰.۰
۲۰۰۷-۰۹-۲۶,۳۶.۳,۲۵.۵,۰.۰
۲۰۰۷-۰۹-۲۷,۳۶.۲,۲۵.۰,۰.۰
۲۰۰۷-۰۹-۲۸,۳۷.۳,۲۳.۶,۰.۰
۲۰۰۷-۰۹-۲۹,۳۴.۲,۲۲.۵,۰.۰
۲۰۰۷-۰۹-۳۰,۳۶.۰,۲۲.۰,۰.۰
۲۰۰۷-۱۰-۰۱,۳۷.۰,۲۱.۶,۰.۰
۲۰۰۷-۱۰-۰۲,۳۷.۲,۱۸.۹,۰.۰
۲۰۰۷-۱۰-۰۳,۳۶.۵,۱۹.۷,۰.۰
۲۰۰۷-۱۰-۰۴,۳۵.۲,۱۹.۶,۰.۰
۲۰۰۷-۱۰-۰۵,۳۵.۱,۲۰.۶,۰.۰
۲۰۰۷-۱۰-۰۶,۳۶.۳,۲۰.۲,۰.۰
۲۰۰۷-۱۰-۰۷,۳۵.۲,۱۷.۵,۰.۰
۲۰۰۷-۱۰-۰۸,۳۴.۵,۱۷.۵,۰.۰
۲۰۰۷-۱۰-۰۹,۳۵.۲,۱۶.۸,۰.۰
۲۰۰۷-۱۰-۱۰,۳۵.۱,۱۶.۶,۰.۰
۲۰۰۷-۱۰-۱۱,۳۵.۵,۱۵.۵,۰.۰
۲۰۰۷-۱۰-۱۲,۳۴.۷,۱۷.۵,۰.۰
۲۰۰۷-۱۰-۱۳,۳۵.۵,۱۵.۰,۰.۰
۲۰۰۷-۱۰-۱۴,۳۴.۳,۱۶.۸,۰.۰
۲۰۰۷-۱۰-۱۵,۳۴.۳,۱۵.۱,۰.۰
۲۰۰۷-۱۰-۱۶,۳۴.۵,۱۶.۳,۰.۰
۲۰۰۷-۱۰-۱۷,۳۴.۰,۱۸.۰,۰.۰
۲۰۰۷-۱۰-۱۸,۳۳.۱,۱۶.۵,۰.۰
۲۰۰۷-۱۰-۱۹,۳۴.۲,۱۵.۵,۰.۰
۲۰۰۷-۱۰-۲۰,۳۴.۱,۱۶.۰,۰.۰
۲۰۰۷-۱۰-۲۱,۳۴.۴,۱۶.۴,۰.۰
۲۰۰۷-۱۰-۲۲,۳۲.۸,۱۶.۶,۰.۰
۲۰۰۷-۱۰-۲۳,۳۳.۰,۱۷.۵,۰.۰
۲۰۰۷-۱۰-۲۴,۳۲.۵,۱۹.۸,۰.۰
۲۰۰۷-۱۰-۲۵,۳۴.۲,۱۸.۵,۰.۰
۲۰۰۷-۱۰-۲۶,۳۴.۵,۱۷.۸,۰.۰
۲۰۰۷-۱۰-۲۷,۳۴.۵,۱۷.۵,۰.۰
۲۰۰۷-۱۰-۲۸,۳۲.۵,۱۶.۵,۰.۰
۲۰۰۷-۱۰-۲۹,۳۳.۵,۱۵.۸,۰.۰
